Version,Power (hp),Consumption (l/100 km),Interior,Location,Registration city,Number of doors,Assembly,Source,Model,Body Type,Car documents,Title,Number of seats,Number of Owners,Price,URL,Color,Air Conditioning,Make,Year
1743,67.0,15.0,1,284,18,1,0,1,593,4,1,2657,4.0,2.0,1700000.0,4926,1,1,37,38
421,67.0,15.0,1,344,18,1,1,1,260,6,1,1061,5.0,2.0,7550000.0,1768,9,1,21,55
199,67.0,15.0,1,284,22,1,1,1,411,8,1,2812,5.0,1.0,295000.0,3423,13,1,35,54
1762,67.0,15.0,1,284,18,1,0,1,65,8,1,247,4.0,1.0,3200000.0,376,12,1,10,52
263,67.0,15.0,1,282,43,1,0,1,564,7,1,2544,5.0,2.0,1285000.0,4784,12,1,37,39
1743,67.0,15.0,1,282,18,1,0,1,570,2,1,2580,4.0,2.0,3375000.0,4825,11,1,37,44
259,67.0,15.0,1,282,43,1,0,1,411,2,1,1624,5.0,3.0,655000.0,2726,13,1,35,38
483,67.0,15.0,1,282,18,1,0,1,341,7,1,1294,4.0,2.0,925000.0,2056,5,1,28,32
1552,67.0,15.0,1,282,18,1,1,1,522,7,1,2312,5.0,2.0,2520000.0,4362,3,1,37,47
1743,67.0,15.0,1,282,22,1,1,1,411,4,1,1624,5.0,2.0,680000.0,2723,13,1,35,38
1743,67.0,15.0,1,282,18,1,1,1,439,8,1,1902,5.0,2.0,650000.0,3497,11,1,35,39
1594,67.0,15.0,1,282,22,1,1,1,426,8,1,1752,5.0,2.0,230000.0,3087,7,1,35,24
1516,67.0,15.0,1,282,18,1,1,1,132,7,1,483,4.0,2.0,1565000.0,689,2,1,15,38
1360,67.0,15.0,1,282,43,1,0,1,59,2,1,154,4.0,3.0,330000.0,176,7,1,10,17
267,67.0,15.0,1,282,18,1,1,1,411,8,1,1635,4.0,4.0,795000.0,2778,2,1,35,40
1743,67.0,15.0,1,282,18,1,1,1,426,2,1,1759,4.0,2.0,330000.0,3104,6,1,35,27
1743,67.0,15.0,1,282,18,1,1,1,148,7,1,627,5.0,3.0,1400000.0,1047,2,1,15,35
1743,67.0,15.0,1,282,18,1,0,1,338,2,1,1277,4.0,2.0,2350000.0,2027,1,1,28,48
1151,67.0,15.0,1,282,22,1,1,1,411,2,1,1617,5.0,2.0,550000.0,2700,12,1,35,34
101,67.0,15.0,1,282,18,1,1,1,170,7,1,729,5.0,3.0,950000.0,1256,1,1,15,29
1743,67.0,15.0,1,282,22,1,1,1,60,4,1,191,4.0,2.0,865000.0,297,13,1,10,45
1743,67.0,15.0,1,282,18,1,1,1,411,8,1,1654,5.0,2.0,1245000.0,2854,6,1,35,45
1347,67.0,15.0,1,282,18,1,1,1,411,2,1,1651,4.0,1.0,1190000.0,2832,13,1,35,43
1743,67.0,15.0,1,282,18,1,1,1,411,4,1,1630,4.0,2.0,760000.0,2742,5,1,35,39
1743,67.0,15.0,1,282,18,1,1,1,134,7,1,492,4.0,3.0,995000.0,698,5,1,15,34
1726,67.0,15.0,1,282,18,1,1,1,152,7,1,651,4.0,2.0,1375000.0,1114,1,1,15,39
1743,67.0,15.0,1,282,18,1,1,1,380,8,1,1392,5.0,2.0,820000.0,2233,13,1,35,43
1393,67.0,14.0,1,529,22,1,1,1,341,7,1,1288,4.0,2.0,260000.0,2045,7,1,28,21
1743,67.0,15.0,1,529,43,1,0,1,380,8,1,1382,4.0,2.0,750000.0,2195,7,1,35,40
1743,67.0,15.0,1,529,22,1,0,1,324,2,1,1245,5.0,2.0,2500000.0,1991,13,1,28,45
48,67.0,15.0,1,529,18,1,1,1,450,8,1,2005,5.0,1.0,2150000.0,3756,13,1,35,51
1709,67.0,15.0,1,529,18,1,1,1,172,7,1,798,5.0,1.0,3895000.0,1389,13,1,15,50
1510,67.0,15.0,1,529,18,1,0,1,416,6,1,1701,7.0,2.0,1280000.0,2987,13,1,35,48
224,67.0,15.0,1,529,22,1,1,1,224,7,1,945,5.0,1.0,7395000.0,1574,13,1,16,57
1743,67.0,15.0,1,529,18,1,1,1,380,4,1,1380,5.0,3.0,755000.0,2173,6,1,35,40
1698,67.0,15.0,1,529,18,1,1,1,511,7,1,2233,5.0,2.0,3550000.0,4168,1,1,37,48
358,67.0,15.0,1,529,22,1,0,1,343,6,1,1301,4.0,2.0,1780000.0,2065,13,1,28,39
1511,67.0,15.0,1,529,43,1,1,1,50,7,1,2210,5.0,3.0,1000000.0,4126,11,1,37,34
1710,67.0,15.0,1,529,22,1,1,1,172,7,1,797,5.0,2.0,3895000.0,1394,13,1,15,50
1743,67.0,15.0,1,529,18,1,1,1,394,5,1,1505,4.0,2.0,400000.0,2485,13,1,35,31
1743,67.0,15.0,1,529,18,1,0,1,635,2,1,2796,5.0,3.0,950000.0,206,11,1,10,38
838,67.0,15.0,1,529,43,1,0,1,509,7,1,2204,5.0,4.0,500000.0,4119,3,1,37,15
1186,67.0,15.0,1,529,18,1,1,1,411,4,1,1625,5.0,3.0,635000.0,2713,12,1,35,38
191,67.0,15.0,1,529,18,1,0,1,509,7,1,2203,4.0,2.0,165000.0,4117,2,1,37,12
195,67.0,15.0,1,529,18,1,0,1,59,2,1,156,5.0,2.0,250000.0,187,13,1,10,19
254,67.0,15.0,1,529,18,1,1,1,134,8,1,496,4.0,3.0,1325000.0,719,7,1,15,37
1743,67.0,15.0,1,529,18,1,1,1,176,7,1,817,4.0,2.0,1280000.0,1174,1,1,15,38
1743,67.0,15.0,1,529,18,1,0,1,532,7,1,2381,4.0,2.0,1850000.0,4531,1,1,37,42
336,67.0,15.0,1,529,18,1,1,1,355,2,1,1323,4.0,1.0,1500000.0,2092,13,1,31,56
1743,67.0,15.0,1,529,18,1,0,1,298,2,1,1144,5.0,1.0,2150000.0,1869,4,1,27,47
1743,67.0,15.0,1,510,18,1,0,1,320,2,1,1235,5.0,3.0,2825000.0,1978,3,1,28,49
545,67.0,15.0,1,510,18,1,1,1,511,7,1,2224,4.0,3.0,2550000.0,4150,1,1,37,43
1743,67.0,15.0,1,510,18,1,1,1,405,8,1,1572,4.0,3.0,1000000.0,2594,7,1,35,31
1743,67.0,15.0,1,510,18,1,1,1,380,8,1,1376,5.0,2.0,640000.0,2155,5,1,35,38
954,67.0,15.0,1,510,18,1,1,1,246,7,1,436,5.0,2.0,3675000.0,969,3,1,15,52
1743,67.0,15.0,1,510,18,1,0,1,115,5,1,399,4.0,2.0,1280000.0,550,13,1,15,45
652,67.0,15.0,1,510,18,1,0,1,320,8,1,1233,4.0,2.0,2400000.0,1975,10,1,28,47
1743,67.0,15.0,1,510,18,1,1,1,60,2,1,188,3.0,2.0,920000.0,285,6,1,10,43
319,67.0,15.0,1,510,43,1,1,1,137,7,1,553,4.0,2.0,3050000.0,905,13,1,15,51
1743,67.0,15.0,1,510,22,1,1,1,394,10,1,1511,7.0,2.0,550000.0,2462,13,1,35,40
1743,67.0,15.0,1,510,18,1,1,1,394,10,1,1507,7.0,2.0,540000.0,2487,13,1,35,36
1519,67.0,15.0,1,510,18,1,1,1,380,4,1,60,4.0,2.0,1480000.0,2215,13,1,35,42
1142,67.0,15.0,1,510,18,1,1,1,457,2,1,2045,5.0,1.0,2250000.0,3880,13,1,35,52
1269,67.0,15.0,1,510,18,1,0,1,170,2,1,731,4.0,2.0,980000.0,1263,12,1,15,33
1743,67.0,15.0,1,510,18,1,1,1,436,8,1,1820,4.0,2.0,275000.0,3233,13,1,35,22
1743,67.0,15.0,1,510,18,1,0,1,559,8,1,2514,5.0,1.0,1695500.0,4732,13,1,37,39
1743,67.0,15.0,1,510,18,1,0,1,255,4,1,1040,5.0,1.0,475000.0,1726,7,1,21,30
1245,67.0,15.0,1,510,18,1,1,1,114,7,1,388,5.0,2.0,1650000.0,538,1,1,15,34
534,67.0,15.0,1,510,18,1,1,1,170,7,1,742,5.0,1.0,2100000.0,1275,7,1,15,44
1343,67.0,15.0,1,510,22,1,1,1,511,7,1,2224,4.0,2.0,2550000.0,4147,1,1,37,43
1743,67.0,15.0,1,510,18,1,1,1,155,7,1,680,4.0,4.0,1500000.0,1173,1,1,15,38
1592,67.0,15.0,1,510,18,1,1,1,436,4,1,1828,4.0,2.0,550000.0,3262,13,1,35,29
1014,67.0,15.0,1,510,18,1,1,1,443,8,1,1957,5.0,2.0,1000000.0,3687,12,1,35,43
292,67.0,15.0,1,425,18,1,1,1,94,10,1,329,7.0,2.0,900000.0,483,12,1,11,47
1743,67.0,15.0,1,425,43,1,1,1,411,2,1,1646,4.0,3.0,1100000.0,2827,7,1,35,42
1743,67.0,15.0,1,425,22,1,0,1,94,4,1,330,7.0,2.0,750000.0,484,13,1,11,48
1743,67.0,15.0,1,425,18,1,1,1,426,2,1,1762,5.0,2.0,430000.0,3123,6,1,35,29
761,67.0,15.0,1,425,18,1,1,1,312,10,1,383,7.0,4.0,650000.0,531,13,1,35,40
1289,67.0,15.0,1,425,18,1,1,1,411,4,1,2781,4.0,3.0,900000.0,24,13,1,38,54
1199,67.0,15.0,1,425,18,1,0,1,65,2,1,232,5.0,3.0,2120000.0,354,12,1,10,45
203,67.0,15.0,1,425,22,1,1,1,335,4,1,1273,5.0,2.0,400000.0,2023,13,1,28,25
1743,67.0,15.0,1,425,18,1,1,1,380,4,1,1387,4.0,1.0,950000.0,2223,6,1,35,42
1743,67.0,15.0,1,425,18,1,1,1,439,2,1,1922,5.0,2.0,720000.0,3557,13,1,35,45
1757,67.0,15.0,1,425,22,1,1,1,522,4,1,2324,4.0,2.0,3800000.0,4398,1,1,37,49
263,67.0,15.0,1,425,22,1,1,1,652,10,1,2818,5.0,2.0,1320000.0,1939,13,1,28,6
1142,67.0,15.0,1,425,22,1,1,1,457,2,1,2036,5.0,2.0,1900000.0,3830,13,1,35,50
1743,67.0,12.0,1,425,43,1,1,1,254,2,1,1032,5.0,3.0,2700000.0,1708,13,0,21,53
1540,67.0,15.0,1,425,43,1,1,1,405,7,1,1595,5.0,1.0,1650000.0,2640,0,1,35,50
1743,67.0,15.0,1,425,18,1,0,1,115,3,1,397,4.0,2.0,1050000.0,548,12,1,15,44
1743,67.0,15.0,1,425,22,1,1,1,59,4,1,156,5.0,2.0,270000.0,181,13,1,10,19
1464,67.0,15.0,1,425,18,1,1,1,394,10,1,1499,7.0,2.0,460000.0,2475,13,1,35,23
195,67.0,15.0,1,425,18,1,1,1,59,4,0,156,4.0,4.0,249999.0,185,7,1,10,19
560,67.0,15.0,1,425,18,1,1,1,411,4,1,1654,4.0,2.0,1190000.0,2856,6,1,35,45
475,67.0,15.0,1,425,18,1,0,1,65,2,1,220,4.0,4.0,1570000.0,332,13,1,10,40
207,67.0,15.0,1,425,18,1,1,1,426,4,1,1760,5.0,2.0,320000.0,3107,11,1,35,28
1743,67.0,15.0,1,425,22,1,1,1,497,7,1,2124,5.0,2.0,2000000.0,3984,1,1,37,40
1582,67.0,15.0,1,757,18,1,0,1,317,10,1,1216,7.0,1.0,2200000.0,1954,12,1,28,55
206,67.0,15.0,1,757,18,1,1,1,432,7,1,1798,5.0,4.0,395000.0,3191,13,1,35,27
1681,67.0,15.0,1,757,18,1,0,1,427,2,1,1771,4.0,2.0,410000.0,3146,7,1,35,32
212,67.0,15.0,1,757,18,1,1,1,426,4,1,1768,5.0,1.0,380000.0,3132,7,1,35,31
358,67.0,15.0,1,757,18,1,1,1,380,8,1,1379,4.0,2.0,675000.0,2183,11,1,35,40
1573,67.0,15.0,1,757,43,1,0,1,310,2,1,1199,5.0,3.0,1500000.0,1934,7,1,27,45
1743,67.0,15.0,1,757,18,1,1,1,148,7,1,620,5.0,2.0,790000.0,1031,5,0,15,31
207,67.0,15.0,1,757,18,1,0,1,439,8,1,1887,5.0,2.0,275000.0,3442,13,1,35,28
829,67.0,15.0,1,757,18,1,0,1,411,2,1,1435,4.0,3.0,1450000.0,2387,9,1,35,54
1743,67.0,15.0,1,757,18,1,1,1,439,4,1,1936,4.0,2.0,1200000.0,3610,7,1,35,50
1743,67.0,15.0,1,757,18,1,1,1,522,7,1,2339,5.0,2.0,3850000.0,4451,13,1,37,52
1567,67.0,15.0,1,757,18,1,0,1,60,4,1,173,5.0,1.0,650000.0,221,13,1,10,36
967,67.0,15.0,1,757,18,1,1,1,374,7,1,707,5.0,3.0,2000000.0,1212,12,1,15,41
1743,67.0,15.0,1,757,43,1,0,1,416,10,1,1692,5.0,4.0,1680000.0,2975,12,1,35,43
1743,67.0,15.0,1,757,18,1,1,1,394,10,1,1494,6.0,2.0,300000.0,2469,13,1,35,19
470,67.0,15.0,1,757,22,1,0,1,278,6,1,1096,5.0,2.0,5200000.0,1859,1,1,24,54
277,67.0,15.0,1,757,18,1,1,1,60,5,1,188,5.0,2.0,1000000.0,281,7,1,10,43
207,67.0,15.0,1,757,18,1,0,1,439,8,1,1887,5.0,2.0,270000.0,3441,13,1,35,28
1743,67.0,15.0,1,757,18,1,1,1,380,2,1,1420,5.0,2.0,2500000.0,2346,12,1,35,55
883,67.0,15.0,1,757,18,1,1,1,439,2,1,1936,4.0,2.0,1200000.0,3614,7,1,35,50
1151,67.0,15.0,1,757,18,1,1,1,380,4,1,1392,5.0,2.0,965000.0,2230,2,1,35,43
1743,67.0,15.0,1,757,18,1,0,1,25,4,1,56,5.0,2.0,390000.0,104,6,1,10,19
1743,67.0,15.0,1,757,18,1,0,1,420,8,1,1734,5.0,2.0,265000.0,3028,13,1,35,18
1572,67.0,15.0,1,457,46,1,0,1,411,2,1,1137,5.0,2.0,3350000.0,4024,2,1,37,54
270,67.0,15.0,1,457,18,1,1,1,134,7,1,504,4.0,2.0,1740000.0,761,13,1,15,41
475,67.0,15.0,1,457,18,1,0,1,60,2,1,175,4.0,2.0,975000.0,233,12,1,10,38
718,67.0,15.0,1,457,22,1,1,1,426,2,1,1763,4.0,1.0,520000.0,3116,13,1,35,29
1743,67.0,15.0,1,457,18,1,1,1,511,7,1,2223,5.0,2.0,2850000.0,4145,13,1,37,42
345,67.0,15.0,1,457,18,1,0,1,548,6,1,2446,5.0,3.0,2540000.0,4650,12,1,37,31
1142,67.0,15.0,1,457,18,1,0,1,405,2,1,1576,4.0,1.0,740000.0,2599,13,1,35,37
1587,67.0,15.0,1,457,18,1,0,1,394,5,1,1530,7.0,1.0,1500000.0,2543,13,1,35,53
1594,67.0,15.0,1,457,18,1,0,1,341,7,1,1292,4.0,3.0,580000.0,2054,13,1,28,27
389,67.0,15.0,1,457,18,1,0,1,380,0,1,1379,2.0,2.0,615000.0,2186,13,1,35,40
1377,67.0,15.0,1,457,18,1,1,1,411,8,1,1652,4.0,2.0,1055000.0,2846,12,1,35,44
1743,67.0,15.0,1,457,18,1,1,1,467,2,1,2076,5.0,2.0,1700000.0,3797,0,1,35,48
1743,67.0,15.0,1,457,43,1,0,1,600,8,1,2715,4.0,1.0,4200000.0,5035,12,1,37,53
1449,67.0,15.0,1,457,18,1,0,1,439,2,1,1884,4.0,3.0,185000.0,3436,7,1,35,25
1656,67.0,15.0,1,457,18,1,1,1,439,4,1,1876,5.0,3.0,230000.0,3234,13,1,35,22
1738,67.0,15.0,1,457,22,1,1,1,380,8,1,1412,4.0,2.0,2350000.0,2313,13,1,35,53
1743,67.0,15.0,1,457,22,1,0,1,411,4,1,2794,4.0,2.0,800000.0,150,2,1,37,54
1743,67.0,15.0,1,457,18,1,1,1,426,7,1,1754,5.0,2.0,275000.0,3091,11,1,35,24
270,67.0,15.0,1,457,18,1,1,1,439,8,0,1910,4.0,2.0,470000.0,3525,13,1,35,41
571,67.0,15.0,1,457,22,1,1,1,450,2,1,1989,5.0,2.0,1580000.0,3722,13,1,35,43
508,67.0,15.0,1,457,18,1,1,1,436,2,1,1824,4.0,2.0,185000.0,3254,7,1,35,25
1576,67.0,15.0,1,457,18,1,0,1,317,4,1,1211,7.0,1.0,2050000.0,1948,13,1,28,48
189,67.0,15.0,1,457,18,1,0,1,299,0,1,1150,5.0,2.0,225000.0,1877,2,1,27,9
694,67.0,15.0,1,456,35,1,1,1,411,2,1,2092,5.0,1.0,4100000.0,3955,13,1,35,54
443,67.0,15.0,1,456,22,1,0,1,282,2,1,1099,4.0,1.0,1800000.0,1799,1,1,25,44
390,67.0,15.0,1,456,18,1,1,1,447,5,1,1974,2.0,2.0,750000.0,3705,13,1,35,49
1383,67.0,15.0,1,456,18,1,1,1,411,4,1,1663,4.0,2.0,1250000.0,2905,7,1,35,48
1743,67.0,15.0,1,456,18,1,1,1,419,8,1,1723,4.0,2.0,180000.0,3040,11,1,35,19
1743,67.0,15.0,1,456,18,1,1,1,439,2,1,1902,5.0,2.0,500000.0,3499,13,1,35,39
1743,67.0,15.0,1,456,18,1,1,1,439,8,1,1932,4.0,2.0,1300000.0,3604,5,1,35,49
254,67.0,15.0,1,456,18,1,0,1,522,4,1,2289,4.0,2.0,1600000.0,4275,13,1,37,37
1743,67.0,15.0,1,456,18,1,1,1,439,5,1,1875,4.0,4.0,225000.0,3417,7,1,35,19
1743,67.0,15.0,1,456,43,1,0,1,439,8,1,1904,4.0,2.0,490000.0,3485,13,1,35,39
1301,67.0,15.0,1,456,22,1,1,1,522,7,1,2317,5.0,2.0,3600000.0,4376,0,1,37,48
1733,67.0,15.0,1,456,18,1,1,1,436,8,1,1856,5.0,2.0,720000.0,3358,2,1,35,44
1142,67.0,15.0,1,456,18,1,1,1,457,2,1,2036,5.0,2.0,2050000.0,3831,7,1,35,50
1046,67.0,15.0,1,456,18,1,1,1,476,5,1,2086,2.0,2.0,750000.0,3710,13,1,35,49
1743,67.0,15.0,1,456,18,1,0,1,559,7,1,2522,5.0,2.0,2800000.0,4747,12,1,37,47
1258,67.0,15.0,1,456,18,1,1,1,380,2,1,1383,5.0,3.0,745000.0,2203,9,1,35,41
289,67.0,15.0,1,456,18,1,0,1,450,2,1,1997,5.0,5.0,2100000.0,3743,12,1,35,48
198,67.0,15.0,1,456,13,1,0,1,394,5,1,1498,7.0,3.0,400000.0,2474,0,1,35,22
1743,67.0,15.0,1,456,18,1,1,1,432,7,1,1802,5.0,4.0,470000.0,3206,6,1,35,29
1743,67.0,15.0,1,456,18,1,0,1,531,7,1,2361,5.0,2.0,980000.0,4490,1,1,37,29
1743,67.0,15.0,1,456,22,1,0,1,60,8,1,175,5.0,2.0,610000.0,228,2,1,10,38
321,67.0,15.0,1,456,35,1,1,1,617,8,1,2760,4.0,2.0,950000.0,5093,7,1,38,52
285,67.0,15.0,1,456,18,1,1,1,380,4,1,1399,5.0,2.0,1050000.0,2268,2,1,35,45
1743,67.0,15.0,1,455,18,1,0,1,341,7,1,1285,5.0,2.0,485000.0,2036,11,1,28,18
1743,67.0,15.0,1,455,18,1,1,1,537,7,1,2413,4.0,5.0,880000.0,4478,2,1,37,28
1743,67.0,15.0,1,455,18,1,1,1,411,8,1,1652,4.0,2.0,1080000.0,2851,7,1,35,44
1330,67.0,15.0,1,455,18,1,0,1,60,8,1,187,4.0,2.0,925000.0,280,7,1,10,42
720,67.0,15.0,1,455,18,1,1,1,411,7,1,2353,5.0,4.0,2250000.0,4471,5,1,37,54
267,67.0,15.0,1,455,18,1,0,1,60,2,1,180,5.0,2.0,745000.0,248,2,1,10,40
1743,67.0,15.0,1,455,22,1,0,1,531,4,1,2363,5.0,2.0,1250000.0,4494,1,1,37,31
1743,67.0,15.0,1,455,18,1,1,1,400,4,1,1551,4.0,2.0,1530000.0,2566,13,1,35,49
1743,67.0,15.0,1,455,18,1,1,1,531,7,1,2360,4.0,2.0,1180000.0,4489,7,1,37,28
1743,67.0,15.0,1,455,18,1,1,1,60,2,1,188,5.0,2.0,790000.0,284,5,1,10,43
300,67.0,15.0,1,455,18,1,0,1,62,10,1,204,5.0,2.0,1600000.0,309,13,1,10,45
1743,67.0,18.0,1,455,18,1,1,1,570,7,1,2576,4.0,2.0,2850000.0,4817,12,1,37,43
824,67.0,15.0,1,455,46,1,0,1,317,10,1,1215,5.0,2.0,2825000.0,1952,12,1,28,54
1364,67.0,15.0,1,455,43,1,0,1,60,8,1,178,4.0,3.0,720000.0,239,7,1,10,39
1266,67.0,15.0,1,455,18,1,1,1,457,8,1,2054,5.0,1.0,2850000.0,3924,13,1,35,55
1743,67.0,15.0,1,455,18,1,1,1,436,8,1,1851,5.0,1.0,545000.0,3343,12,1,35,42
25,67.0,15.0,1,455,46,1,0,1,626,2,1,2776,5.0,1.0,10500000.0,5111,1,1,39,54
1743,67.0,15.0,1,455,43,1,1,1,439,8,1,1921,4.0,2.0,850000.0,3544,13,1,35,44
1557,67.0,15.0,1,455,43,1,1,1,439,8,1,1902,5.0,2.0,560000.0,3490,13,1,35,39
1743,67.0,15.0,1,455,18,1,1,1,155,4,1,678,5.0,2.0,1285000.0,1170,13,1,15,35
397,67.0,15.0,1,455,18,1,1,1,426,2,1,1752,5.0,2.0,240000.0,3084,13,1,35,24
1743,67.0,15.0,1,455,18,1,0,1,562,5,1,2534,5.0,2.0,2000000.0,4771,13,1,37,52
1254,67.0,15.0,1,455,18,1,1,1,511,7,1,2243,5.0,2.0,4700000.0,4196,13,1,37,52
1743,67.0,15.0,1,855,18,1,0,1,411,7,1,2168,4.0,2.0,1850000.0,4088,13,1,37,54
1743,67.0,15.0,1,855,18,1,0,1,62,8,1,200,6.0,2.0,1300000.0,305,12,1,10,43
1419,67.0,15.0,1,855,18,1,0,1,55,3,1,140,4.0,1.0,2350000.0,161,2,1,10,47
372,67.0,15.0,1,855,18,1,1,1,439,4,1,1888,5.0,3.0,295000.0,3445,11,1,35,29
267,67.0,15.0,1,855,43,1,1,1,405,4,1,1579,4.0,2.0,750000.0,2610,13,1,35,40
1490,67.0,15.0,1,855,18,1,1,1,144,4,1,600,4.0,2.0,650000.0,996,2,1,15,29
1743,67.0,15.0,1,855,18,1,1,1,405,2,1,1578,5.0,3.0,850000.0,2603,12,1,35,39
1743,67.0,15.0,1,855,22,1,1,1,380,2,1,1398,5.0,3.0,1250000.0,2267,2,1,35,45
333,67.0,15.0,1,855,46,1,0,1,600,7,1,2726,5.0,1.0,4715000.0,5071,13,1,37,55
1595,67.0,15.0,1,855,18,1,0,1,432,4,1,1802,5.0,2.0,435000.0,3205,11,1,35,29
1743,67.0,15.0,1,855,18,1,1,1,394,3,1,1510,7.0,2.0,730000.0,2490,13,1,35,40
1142,67.0,15.0,1,855,18,1,1,1,405,2,1,1583,5.0,3.0,1070000.0,2619,7,1,35,42
1357,67.0,15.0,1,855,22,1,0,1,60,4,1,174,5.0,5.0,800000.0,224,2,1,10,37
415,67.0,15.0,1,855,18,1,1,1,380,2,1,1412,4.0,1.0,2390000.0,2305,12,1,35,53
280,67.0,15.0,1,855,22,1,0,1,60,8,1,189,3.0,2.0,900000.0,288,6,1,10,44
1743,67.0,15.0,1,855,22,1,1,1,254,2,1,1033,5.0,2.0,2450000.0,1712,0,1,21,54
1431,18.0,11.0,1,855,18,1,0,1,570,7,1,2580,4.0,3.0,3800000.0,4823,2,1,37,44
631,67.0,15.0,1,855,22,1,0,1,564,7,1,2542,4.0,2.0,1450000.0,4781,5,1,37,36
1187,67.0,15.0,1,855,22,1,1,1,414,2,1,1683,5.0,2.0,1350000.0,2967,12,1,35,48
1743,67.0,15.0,1,855,22,1,0,1,411,7,1,893,4.0,2.0,2900000.0,1507,1,1,15,54
199,67.0,15.0,1,855,18,1,1,1,432,7,1,1795,4.0,1.0,490000.0,3187,10,1,35,23
690,67.0,15.0,1,646,18,1,1,1,225,7,1,946,4.0,1.0,5350000.0,1575,12,1,16,56
992,67.0,15.0,1,407,46,1,0,1,64,10,1,215,5.0,2.0,2199000.0,324,12,1,10,52
1743,67.0,15.0,1,646,18,1,1,1,545,6,1,2437,5.0,2.0,10500000.0,4639,7,1,37,50
1743,67.0,15.0,1,646,18,1,1,1,411,2,1,1350,5.0,2.0,3050000.0,3779,12,1,35,54
1551,67.0,15.0,1,646,43,1,1,1,50,4,1,2210,4.0,3.0,1070000.0,4125,7,1,37,34
1743,67.0,15.0,1,646,18,1,1,1,134,7,1,507,5.0,2.0,2195000.0,766,7,1,15,43
1743,67.0,15.0,1,646,18,1,0,1,411,7,1,34,4.0,2.0,6900000.0,35,13,1,1,54
1743,67.0,15.0,1,407,43,1,0,1,436,2,1,1869,5.0,2.0,1250000.0,3403,12,1,35,50
1743,67.0,15.0,1,407,18,1,1,1,370,4,1,1348,5.0,2.0,2425000.0,3008,13,1,35,53
1005,67.0,15.0,2,407,46,1,1,1,506,3,1,2187,5.0,2.0,8490000.0,4106,1,1,37,52
728,67.0,15.0,1,646,46,1,1,1,238,6,1,1004,5.0,1.0,7700000.0,1675,1,1,16,57
1743,67.0,15.0,1,432,22,1,0,1,81,4,1,297,4.0,2.0,1900000.0,437,12,1,10,46
434,67.0,15.0,1,646,18,1,1,1,511,8,1,2233,3.0,3.0,3570000.0,4165,13,1,37,48
991,67.0,15.0,1,407,18,1,0,1,570,2,1,2584,5.0,2.0,4200000.0,4837,13,1,37,45
421,67.0,15.0,1,646,18,1,1,1,260,6,1,1057,5.0,2.0,6900000.0,1754,13,1,21,54
1743,67.0,15.0,1,646,18,1,1,1,148,7,1,624,5.0,2.0,1500000.0,1044,11,1,15,34
1743,67.0,15.0,1,646,22,1,0,1,505,1,1,2171,5.0,2.0,1950000.0,4078,12,1,37,40
1186,67.0,15.0,1,646,18,1,1,1,411,2,1,1666,5.0,2.0,1575000.0,2910,12,1,35,49
1743,67.0,15.0,1,407,18,1,1,1,127,7,1,460,5.0,2.0,3000000.0,637,9,1,15,48
1743,67.0,15.0,1,407,18,1,0,1,498,2,1,2155,5.0,2.0,6250000.0,4056,12,1,37,53
421,67.0,15.0,1,303,18,1,1,1,235,6,1,996,5.0,2.0,7450000.0,1665,13,1,16,55
1052,67.0,15.0,1,796,18,1,0,1,563,10,1,2538,7.0,2.0,2250000.0,4776,13,1,37,49
1743,67.0,15.0,1,407,18,1,1,1,522,7,1,2336,5.0,2.0,3800000.0,4447,12,1,37,51
1151,67.0,15.0,1,737,18,1,1,1,380,2,1,1396,4.0,1.0,1150000.0,2262,7,1,35,44
1151,67.0,15.0,1,20,22,1,1,1,439,2,1,1926,4.0,2.0,865000.0,3574,2,1,35,47
975,67.0,15.0,1,361,18,1,1,1,117,9,1,410,7.0,1.0,4800000.0,573,2,1,15,54
1625,67.0,15.0,1,361,18,1,0,1,577,6,1,2606,4.0,1.0,11200000.0,4883,1,1,37,54
1338,67.0,15.0,1,807,43,1,1,1,532,4,1,2391,5.0,2.0,2400000.0,4578,13,1,37,47
1743,67.0,15.0,1,361,43,1,1,1,522,4,1,2294,5.0,2.0,2100000.0,4294,12,1,37,42
930,67.0,15.0,1,361,18,1,0,1,416,10,1,1694,5.0,1.0,1500000.0,2979,12,1,35,44
1743,67.0,15.0,1,361,18,1,1,1,380,4,1,1392,5.0,2.0,885000.0,2243,7,1,35,43
687,67.0,15.0,1,361,18,1,0,1,419,2,1,1717,4.0,3.0,190000.0,3024,13,1,35,16
1668,67.0,15.0,1,361,18,1,1,1,380,2,1,1373,5.0,4.0,645000.0,2148,5,1,35,37
358,67.0,15.0,1,807,43,1,1,1,411,4,1,1635,4.0,2.0,630000.0,2788,13,1,35,40
358,67.0,15.0,1,810,43,1,1,1,411,4,1,1635,4.0,4.0,630000.0,2787,13,1,35,40
297,67.0,15.0,1,361,18,1,1,1,526,7,1,2348,5.0,2.0,3350000.0,4467,13,1,37,48
815,67.0,15.0,1,361,18,1,1,1,137,7,1,540,5.0,2.0,2750000.0,846,3,1,15,47
480,67.0,15.0,1,20,22,1,0,1,341,6,1,1295,4.0,2.0,850000.0,2058,9,1,28,33
1743,67.0,15.0,1,361,18,1,1,1,432,7,1,1805,5.0,2.0,345000.0,3215,13,1,35,30
1743,67.0,15.0,1,807,18,1,0,1,60,8,1,182,5.0,2.0,750000.0,242,13,1,10,40
